0,Hateful Tweet ID,Reply Tweet ID,Q1,Q2,Q3,Q4
1397,1317774561119621120,1317787662477107200,1,0,0,
1398,1317774561119621120,1317776545235304448,0,,,0
1399,1317774561119621120,1317782552950824966,0,,,0
1400,1317774561119621120,1317788407016398848,0,,,0
1401,1317774561119621120,1317789433823985664,0,,,0
1402,1317774561119621120,1317846538186534915,0,,,1
1403,1317774561119621120,1317856236142956550,0,,,0
1404,1317774561119621120,1317947512817405953,0,,,0
1405,1317774561119621120,1317981947461693440,0,,,0
1406,1317774561119621120,1318437346245824512,0,,,1
1407,1317774561119621120,1318668703215554562,0,,,0
1408,1317831143710916610,1317866478507610112,1,0,1,
1409,1317831143710916610,1317844398307147778,0,,,0
1410,1317831143710916610,1317845500750667776,0,,,1
1411,1317896534470627328,1317896658177433603,0,,,0
1412,1317896534470627328,1317896777136222208,0,,,1
1413,1317896534470627328,1317897232532840460,0,,,1
1414,1317909666345545728,1317939742533701634,0,,,0
1415,1317909666345545728,1317981256307503106,0,,,0
1416,1317909666345545728,1318034300403650562,0,,,0
1417,1317909666345545728,1318306349567049728,0,,,0
1418,1317909666345545728,1318355242036199424,0,,,0
1419,1317990149876117504,1317991439356153856,0,,,0
1420,1317990149876117504,1317993806260654080,0,,,1
1421,1317990149876117504,1318077355538087936,0,,,0
1422,1317996638921723904,1318064425740292096,1,0,1,
1423,1317996638921723904,1317997266817384450,0,,,0
1424,1317996638921723904,1317998031032246272,0,,,0
1425,1317996638921723904,1318006468822495238,0,,,0
1426,1317996638921723904,1318010364961935361,0,,,0
1427,1317996638921723904,1318010537003855877,0,,,0
1428,1317996638921723904,1318019185843253250,0,,,1
1429,1317996638921723904,1318027980405411840,0,,,0
1430,1317996638921723904,1318118724402991106,0,,,0
1431,1317996638921723904,1318009771925143553,0,,,1
1432,1317996638921723904,1318044520630595587,0,,,1
1433,1317996638921723904,1318056652806017030,0,,,1
1434,1317996638921723904,1318146084162686976,0,,,1
1435,1317996638921723904,1318238234485379074,0,,,0
1436,1317996638921723904,1318242282760556544,0,,,0
1437,1317996638921723904,1318242638940733440,0,,,1
1438,1318121580992475136,1318121584918294528,1,0,0,
1439,1318121580992475136,1318123425081315333,0,,,1
1440,1318121580992475136,1318123860819021825,0,,,0
1441,1318121580992475136,1318147345964437504,0,,,0
1442,1318184887476645889,1318185152128765953,1,0,0,
1443,1318184887476645889,1318185330772635649,1,0,0,
1444,1318184887476645889,1318186975329882113,1,0,0,
1445,1318184887476645889,1318191750599659521,1,0,0,
1446,1318184887476645889,1318192626831601666,1,0,0,
1447,1318184887476645889,1318201273699561472,1,0,0,
1448,1318184887476645889,1318212825337135104,1,0,0,
1449,1318184887476645889,1318226002728812544,1,0,0,
1450,1318184887476645889,1318309974251048963,1,1,0,
1451,1318184887476645889,1318364729153257473,1,0,0,
1452,1318184887476645889,1318184965432135681,1,0,1,
1453,1318184887476645889,1318191986885693441,1,0,0,
1454,1318184887476645889,1318247898417684481,1,0,0,
1455,1318184887476645889,1318406298925371392,1,0,1,
1456,1318184887476645889,1318527832302170112,1,1,0,
1457,1318184887476645889,1318784039835340800,1,0,1,
1458,1318184887476645889,1318185187663118340,0,,,1
1459,1318184887476645889,1318185199558164482,0,,,0
1460,1318184887476645889,1318185210739974144,0,,,0
1461,1318184887476645889,1318185367892361216,0,,,0
1462,1318184887476645889,1318185440869027842,0,,,0
1463,1318184887476645889,1318185583445970944,0,,,0
1464,1318184887476645889,1318185677855592450,0,,,0
1465,1318184887476645889,1318185852841975808,0,,,0
1466,1318184887476645889,1318186370163044352,0,,,0
1467,1318184887476645889,1318186484223012864,0,,,0
1468,1318184887476645889,1318188166642343936,0,,,0
1469,1318184887476645889,1318188676103335941,0,,,0
1470,1318184887476645889,1318189707231100928,0,,,0
1471,1318184887476645889,1318191344754503680,0,,,0
1472,1318184887476645889,1318197894432935936,0,,,0
1473,1318184887476645889,1318199730149548032,0,,,0
1474,1318184887476645889,1318224434235203587,0,,,0
1475,1318184887476645889,1318228605239898122,0,,,0
1476,1318184887476645889,1318228956441645079,0,,,0
1477,1318184887476645889,1318263918452768770,0,,,0
1478,1318184887476645889,1318267306796060673,0,,,0
1479,1318184887476645889,1318270387554111488,0,,,0
1480,1318184887476645889,1318278779572228096,0,,,0
1481,1318184887476645889,1318288767753555969,0,,,0
1482,1318184887476645889,1318298704231555072,0,,,0
1483,1318184887476645889,1318300748933980162,0,,,0
1484,1318184887476645889,1318316086304120833,0,,,0
1485,1318184887476645889,1318184976223961094,0,,,0
1486,1318184887476645889,1318185167467544576,0,,,0
1487,1318184887476645889,1318189853859844097,0,,,1
1488,1318184887476645889,1318202340273541120,0,,,1
1489,1318184887476645889,1318209475799601158,0,,,1
1490,1318184887476645889,1318284683067621376,0,,,1
1491,1318184887476645889,1318496810504134656,0,,,0
1492,1318184887476645889,1318529449076338694,0,,,1
1493,1318184887476645889,1318530108592967682,0,,,0
1494,1318184887476645889,1318532583882358785,0,,,0
1495,1318184887476645889,1318533740684083201,0,,,0
1496,1318184887476645889,1318632358971645953,0,,,0
1497,1318184887476645889,1318678545749569536,0,,,0
1498,1318184887476645889,1318684759791345664,0,,,1
1499,1318184887476645889,1318847618143879170,0,,,0
1500,1318184887476645889,1318970325221187585,0,,,0
1501,1318184887476645889,1319099094304878594,0,,,0
1502,1318184887476645889,1319294774424203265,0,,,0
1503,1318184887476645889,1319613387198824453,0,,,0
1504,1318184887476645889,1318333607870648324,0,,,1
1505,1318226376990883840,1318289879801933824,1,1,1,
1506,1318226376990883840,1318396783983198211,1,0,0,
1507,1318226376990883840,1318231322691854337,0,,,0
1508,1318226376990883840,1318232717981589504,0,,,1
1509,1318226376990883840,1318233272330104833,0,,,0
1510,1318226376990883840,1318235077252468739,0,,,0
1511,1318226376990883840,1318241291482923016,0,,,0
1512,1318226376990883840,1318346313575038976,0,,,0
1513,1318226376990883840,1318231120618598404,0,,,1
1514,1318226376990883840,1318233300729647104,0,,,1
1515,1318231290676740096,1318231366295867392,0,,,0
1516,1318231290676740096,1318231369273704449,0,,,0
1517,1318231290676740096,1318231381537939456,0,,,0
1518,1318231290676740096,1318231386583543808,0,,,0
1519,1318231290676740096,1318231391964962823,0,,,0
1520,1318231290676740096,1318231433161240577,0,,,0
1521,1318231290676740096,1318231453134516225,0,,,0
1522,1318231290676740096,1318231464559972353,0,,,0
1523,1318231290676740096,1318231482347945986,0,,,0
1524,1318231290676740096,1318231595732537350,0,,,0
1525,1318231290676740096,1318231705531092994,0,,,0
1526,1318231290676740096,1318231928068317184,0,,,0
1527,1318231290676740096,1318231959336878084,0,,,0
1528,1318231290676740096,1318232325726130176,0,,,0
1529,1318231290676740096,1318232565271191553,0,,,0
1530,1318231290676740096,1318232762684461058,0,,,0
1531,1318231290676740096,1318232816950411264,0,,,0
1532,1318231290676740096,1318235771346759681,0,,,0
1533,1318231290676740096,1318263029566496769,0,,,0
1534,1318231290676740096,1318231335371067392,0,,,0
1535,1318231290676740096,1318231399883821058,0,,,1
1536,1318231290676740096,1318231808295645184,0,,,0
1537,1318231290676740096,1318231869071253506,0,,,0
1538,1318231290676740096,1318232068149706753,0,,,0
1539,1318231290676740096,1318232437512568832,0,,,0
1540,1318231290676740096,1318235864934350849,0,,,0
1541,1318231290676740096,1318270040182054917,0,,,0
1542,1318231290676740096,1318301620430462977,0,,,0
1543,1318251458995900416,1318251597999329284,1,0,1,
1544,1318251458995900416,1318252083590557696,1,0,0,
1545,1318251458995900416,1318251461545951233,0,,,0
1546,1318251458995900416,1318252104998420480,0,,,0
1547,1318251458995900416,1318252955498291200,0,,,0
1548,1318251458995900416,1318283588119465985,0,,,0
1549,1318251458995900416,1318296085929074689,0,,,0
1550,1318251458995900416,1318346359972483072,0,,,0
1551,1318251458995900416,1318368081597562881,0,,,0
1552,1318251458995900416,1318374583339188224,0,,,0
1553,1318251458995900416,1318381620517273601,0,,,0
1554,1318251458995900416,1318400394100416522,0,,,0
1555,1318251458995900416,1318459705463746563,0,,,1
1556,1318251458995900416,1318561557542969344,0,,,0
1557,1318283860312981507,1318285201047506950,1,0,1,
1558,1318283860312981507,1318292008067354624,1,0,1,
1559,1318283860312981507,1318302897281564672,1,0,1,
1560,1318283860312981507,1318365893890539521,1,0,1,
1561,1318283860312981507,1318286690042191875,0,,,0
1562,1318283860312981507,1318287058872487936,0,,,0
1563,1318283860312981507,1318287233087119360,0,,,0
1564,1318283860312981507,1318289084360556547,0,,,0
1565,1318283860312981507,1318291945559592962,0,,,0
1566,1318283860312981507,1318295026946945024,0,,,0
1567,1318283860312981507,1318295792650768386,0,,,0
1568,1318283860312981507,1318297126523277312,0,,,0
1569,1318283860312981507,1318301762030161920,0,,,0
1570,1318283860312981507,1318321601805381633,0,,,0
1571,1318283860312981507,1318340253036498944,0,,,0
1572,1318283860312981507,1318340946342383619,0,,,0
1573,1318283860312981507,1318346352074653696,0,,,0
1574,1318283860312981507,1318288965498138624,0,,,0
1575,1318283860312981507,1318289141017104384,0,,,1
1576,1318283860312981507,1318294168976957441,0,,,0
1577,1318283860312981507,1318353042660610048,0,,,0
1578,1318283860312981507,1318378264562442241,0,,,0
1579,1318297147704549379,1318297149940109317,0,,,0
1580,1318297147704549379,1318299140430962694,0,,,0
1581,1318297147704549379,1318299423475105798,0,,,0
1582,1318297147704549379,1318301991848808448,0,,,0
1583,1318297147704549379,1318303517187080193,0,,,0
1584,1318297147704549379,1318329568621588480,0,,,0
1585,1318297147704549379,1318331994405822465,0,,,0
1586,1318297147704549379,1318363226682368000,0,,,0
1587,1318297147704549379,1318373942936150016,0,,,1
1588,1318297147704549379,1318382986954420224,0,,,0
1589,1318297147704549379,1318397793560612866,0,,,0
1590,1318297147704549379,1318472997129363456,0,,,0
1591,1318297147704549379,1318499570339360768,0,,,0
1592,1318297147704549379,1318920923286806530,0,,,0
1593,1318342047447744512,1318420286740582400,1,1,1,
1594,1318342047447744512,1318342504891191296,0,,,0
1595,1318342047447744512,1318354952419483648,0,,,0
1596,1318342047447744512,1318359075848151040,0,,,1
1597,1318342047447744512,1318509071222378497,0,,,1
1598,1318342047447744512,1318549316240347136,0,,,0
1599,1318388474785878016,1318388566012067840,1,0,0,
1600,1318388474785878016,1318403328850579457,1,0,1,
1601,1318388474785878016,1318406611585527809,1,0,1,
1602,1318388474785878016,1318419547217489920,1,0,0,
1603,1318388474785878016,1318463282974437376,1,0,1,
1604,1318388474785878016,1318596792049684481,1,0,1,
1605,1318388474785878016,1318392422204809217,0,,,0
1606,1318388474785878016,1318394879588720641,0,,,0
1607,1318388474785878016,1318401986040156161,0,,,0
1608,1318388474785878016,1318402088213319681,0,,,0
1609,1318388474785878016,1318406385097297920,0,,,0
1610,1318388474785878016,1318413593868722176,0,,,0
1611,1318388474785878016,1318436202802900993,0,,,0
1612,1318388474785878016,1318527111360090118,0,,,0
1613,1318388474785878016,1318530464316010497,0,,,0
1614,1318388474785878016,1318603057484034048,0,,,0
1615,1318388474785878016,1318611339695226880,0,,,0
1616,1318388474785878016,1318654318329909254,0,,,0
1617,1318393777325735936,1318394124249096193,1,0,0,
1618,1318393777325735936,1318417045109628930,1,1,0,
1619,1318393777325735936,1318583792181731330,1,0,0,
1620,1318393777325735936,1318590293306937345,1,1,0,
1621,1318393777325735936,1318394149796605953,0,,,1
1622,1318393777325735936,1318394199046148096,0,,,0
1623,1318393777325735936,1318394267295952901,0,,,0
1624,1318393777325735936,1318394803604852737,0,,,0
1625,1318393777325735936,1318394984572153857,0,,,0
1626,1318393777325735936,1318395069876047872,0,,,0
1627,1318393777325735936,1318395453382266880,0,,,0
1628,1318393777325735936,1318395824666267653,0,,,1
1629,1318393777325735936,1318396151285092352,0,,,1
1630,1318393777325735936,1318396351168847872,0,,,0
1631,1318393777325735936,1318396837490008065,0,,,0
1632,1318393777325735936,1318397119112368129,0,,,0
1633,1318393777325735936,1318397152377253889,0,,,0
1634,1318393777325735936,1318397234086662144,0,,,0
1635,1318393777325735936,1318397319872716804,0,,,1
1636,1318393777325735936,1318399922786369536,0,,,0
1637,1318393777325735936,1318404604208373760,0,,,0
1638,1318393777325735936,1318431454595043330,0,,,0
1639,1318393777325735936,1318432696767569922,0,,,0
1640,1318393777325735936,1318433371668779008,0,,,1
1641,1318393777325735936,1318498664566894593,0,,,0
1642,1318393777325735936,1318509619438825473,0,,,0
1643,1318393777325735936,1318520285889519616,0,,,0
1644,1318393777325735936,1318523200687538176,0,,,0
1645,1318393777325735936,1318524047982997509,0,,,0
1646,1318393777325735936,1318524092224573440,0,,,0
1647,1318393777325735936,1318529286140297217,0,,,0
1648,1318393777325735936,1318541552998846464,0,,,0
1649,1318393777325735936,1318542342094262272,0,,,0
1650,1318393777325735936,1318558712726945799,0,,,1
1651,1318393777325735936,1319093940818268160,0,,,0
1652,1318393777325735936,1318393972679569413,0,,,0
1653,1318393777325735936,1318395043690860545,0,,,1
1654,1318393777325735936,1318396129155948545,0,,,1
1655,1318393777325735936,1318398635596369920,0,,,0
1656,1318393777325735936,1318399358560337922,0,,,0
1657,1318393777325735936,1318400433287798784,0,,,0
1658,1318393777325735936,1318400766940487681,0,,,0
1659,1318393777325735936,1318402413997547522,0,,,0
1660,1318393777325735936,1318404018859696129,0,,,0
1661,1318393777325735936,1318523788359835656,0,,,1
1662,1318393777325735936,1318524070728749056,0,,,1
1663,1318393777325735936,1318630599494598657,0,,,0
1664,1318393777325735936,1318770759515471877,0,,,1
1665,1318407457002131456,1319108521451872261,1,0,1,
1666,1318407457002131456,1318411594020388865,0,,,0
1667,1318407457002131456,1318415865793085440,0,,,0
1668,1318407457002131456,1318466163874017280,0,,,0
1669,1318407457002131456,1318489836278480896,0,,,0
1670,1318407457002131456,1318501204863967238,0,,,0
1671,1318407457002131456,1318532748693352449,0,,,0
1672,1318407457002131456,1318601819875147776,0,,,0
1673,1318407457002131456,1318672832444964866,0,,,0
1674,1318407457002131456,1318735265016500224,0,,,0
1675,1318407457002131456,1319016838097821696,0,,,1
1676,1318407457002131456,1319379456012804096,0,,,0
1677,1318410948529524736,1318645126579785729,1,0,1,
1678,1318410948529524736,1318676172910268416,1,0,1,
1679,1318410948529524736,1318677779852951552,1,0,0,
1680,1318410948529524736,1318788512938938369,1,0,1,
1681,1318410948529524736,1318431285363281920,0,,,0
1682,1318410948529524736,1318588075392512001,0,,,0
1683,1318410948529524736,1318599459928944640,0,,,0
1684,1318410948529524736,1318603532262690816,0,,,0
1685,1318410948529524736,1318616557568876546,0,,,1
1686,1318410948529524736,1318629664781262848,0,,,0
1687,1318410948529524736,1318634258798383105,0,,,1
1688,1318410948529524736,1318635867615973384,0,,,0
1689,1318410948529524736,1318638921467584512,0,,,0
1690,1318410948529524736,1318644823675424768,0,,,0
1691,1318410948529524736,1318657587982860289,0,,,0
1692,1318410948529524736,1318658179782348800,0,,,0
1693,1318410948529524736,1318662810335727618,0,,,0
1694,1318410948529524736,1318670581420548096,0,,,0
1695,1318410948529524736,1318674358068391937,0,,,1
1696,1318410948529524736,1318674477283221505,0,,,0
1697,1318410948529524736,1318663938167300096,0,,,1
1698,1318410948529524736,1318675206420955136,0,,,1
1699,1318410948529524736,1318677033761886208,0,,,0
1700,1318410948529524736,1318677187008950272,0,,,0
1701,1318410948529524736,1318678079649288193,0,,,0
1702,1318410948529524736,1318679082276704258,0,,,0
1703,1318410948529524736,1318680343596072960,0,,,0
1704,1318410948529524736,1318680724950700033,0,,,0
1705,1318410948529524736,1318683940950081537,0,,,0
1706,1318410948529524736,1318684434934255619,0,,,0
1707,1318410948529524736,1318686507541016576,0,,,0
1708,1318410948529524736,1318687864834711555,0,,,0
1709,1318410948529524736,1318698837725372416,0,,,0
1710,1318410948529524736,1318706693971210240,0,,,0
1711,1318410948529524736,1318707437344559104,0,,,0
1712,1318410948529524736,1318708080557748224,0,,,0
1713,1318410948529524736,1318720005123473414,0,,,0
1714,1318410948529524736,1318768941238525953,0,,,0
1715,1318410948529524736,1318907906721566727,0,,,1
1716,1318554131200724992,1318555065737748482,1,1,1,
1717,1318554131200724992,1318568779865939970,1,0,0,
1718,1318554131200724992,1318590518092320768,1,1,0,
1719,1318554131200724992,1318591220583526400,1,1,0,
1720,1318554131200724992,1318591248664506369,1,0,1,
1721,1318554131200724992,1318592378500952076,1,0,0,
1722,1318554131200724992,1318604840461688832,1,0,0,
1723,1318554131200724992,1318643065083498496,1,0,0,
1724,1318554131200724992,1318689447618150402,1,0,1,
1725,1318554131200724992,1318559869344059404,0,,,1
1726,1318554131200724992,1318639765508575234,0,,,0
1727,1318554131200724992,1318645937766498304,0,,,0
1728,1318554131200724992,1318655755407421440,0,,,0
1729,1318554131200724992,1318887862612406273,0,,,1
1730,1318555906536255490,1318556660219191302,0,,,0
1731,1318555906536255490,1318580175165161474,0,,,0
1732,1318555906536255490,1318942588393594880,0,,,0
1733,1318555906536255490,1318962564274016257,0,,,0
1734,1318555906536255490,1318969236300034049,0,,,0
1735,1318562278720024579,1318562563093835781,1,1,0,
1736,1318562278720024579,1318562724671082496,0,,,0
1737,1318562278720024579,1318562858398081025,0,,,1
1738,1318562278720024579,1318563433948811265,0,,,0
1739,1318562278720024579,1318564663907569665,0,,,0
1740,1318562278720024579,1318565024592527360,0,,,0
1741,1318562278720024579,1318565715042095106,0,,,0
1742,1318562278720024579,1318566435568996353,0,,,0
1743,1318562278720024579,1318569346910793728,0,,,0
1744,1318562278720024579,1318571921408204800,0,,,0
1745,1318562278720024579,1318572558325846016,0,,,0
1746,1318562278720024579,1318572574918443013,0,,,0
1747,1318562278720024579,1318573760891453444,0,,,0
1748,1318562278720024579,1318575275332923392,0,,,0
1749,1318562278720024579,1318577172567785474,0,,,0
1750,1318562278720024579,1318577660776370176,0,,,0
1751,1318562278720024579,1318580654448300035,0,,,0
1752,1318562278720024579,1318582030339346437,0,,,0
1753,1318562278720024579,1318583343559168000,0,,,0
1754,1318562278720024579,1318583381756608518,0,,,0
1755,1318562278720024579,1318589174736367616,0,,,0
1756,1318562278720024579,1318595001010573314,0,,,0
1757,1318562278720024579,1318602200621436933,0,,,0
1758,1318562278720024579,1318602592692350976,0,,,0
1759,1318562278720024579,1318603585274499074,0,,,0
1760,1318562278720024579,1318604828218675200,0,,,0
1761,1318562278720024579,1318605504827002881,0,,,0
1762,1318562278720024579,1318607340086636546,0,,,0
1763,1318562278720024579,1318608184244903937,0,,,0
1764,1318562278720024579,1318633130006335492,0,,,0
1765,1318562278720024579,1318637426986819584,0,,,0
1766,1318562278720024579,1318640779838083080,0,,,0
1767,1318562278720024579,1318660103122391040,0,,,0
1768,1318562278720024579,1318665548809502720,0,,,0
1769,1318562278720024579,1318666568918835202,0,,,1
1770,1318562278720024579,1318672423076724739,0,,,0
1771,1318562278720024579,1318676303713894406,0,,,0
1772,1318562278720024579,1318618967552987136,0,,,0
1773,1318562278720024579,1318687356405321732,0,,,0
1774,1318562278720024579,1318751631207485440,0,,,0
1775,1318562278720024579,1318757847795224576,0,,,0
1776,1318562278720024579,1318872592720199683,0,,,0
1777,1318562278720024579,1318937207000895488,0,,,0
1778,1318562278720024579,1319018375054577672,0,,,0
1779,1318562278720024579,1319445432544755713,0,,,0
1780,1318562278720024579,1319646360484876289,0,,,0
1781,1318562278720024579,1320649583970705408,0,,,0
1782,1318562278720024579,1320732322220675072,0,,,0
1783,1318562278720024579,1321843430092345345,0,,,0
1784,1318562278720024579,1322194399120379905,0,,,0
1785,1318587092289585158,1318588305966071808,1,0,0,
1786,1318587092289585158,1318592753522135042,1,0,0,
1787,1318587092289585158,1318593468772515843,1,1,0,
1788,1318587092289585158,1318593960139509767,1,0,0,
1789,1318587092289585158,1318595221995819009,1,0,1,
1790,1318587092289585158,1318587649066700801,1,1,0,
1791,1318587092289585158,1318610064693919747,1,1,0,
1792,1318587092289585158,1318650921857974273,1,1,1,
1793,1318587092289585158,1318587167241809920,0,,,1
1794,1318587092289585158,1318587284002869251,0,,,0
1795,1318587092289585158,1318587332912685056,0,,,0
1796,1318587092289585158,1318587559459565569,0,,,0
1797,1318587092289585158,1318587633765842944,0,,,0
1798,1318587092289585158,1318588074725572609,0,,,0
1799,1318587092289585158,1318588087585439748,0,,,1
1800,1318587092289585158,1318590643510366209,0,,,1
1801,1318587092289585158,1318593004060499970,0,,,0
1802,1318587092289585158,1318595127380762624,0,,,0
1803,1318587092289585158,1318596182684426240,0,,,1
1804,1318587092289585158,1318598382768820227,0,,,0
1805,1318587092289585158,1318598446782287873,0,,,1
1806,1318587092289585158,1318600896100638724,0,,,0
1807,1318587092289585158,1318604010547335168,0,,,0
1808,1318587092289585158,1318589177257132033,0,,,0
1809,1318587092289585158,1318589968307146753,0,,,0
1810,1318587092289585158,1318590758102982656,0,,,1
1811,1318587092289585158,1318591397851791360,0,,,1
1812,1318587092289585158,1318592400785375234,0,,,1
1813,1318587092289585158,1318598832473559040,0,,,1
1814,1318587092289585158,1318603886920347651,0,,,0
1815,1318587092289585158,1318606003630428162,0,,,0
1816,1318587092289585158,1318611735956365313,0,,,0
1817,1318587092289585158,1318611822099005442,0,,,1
1818,1318587092289585158,1318620611535568898,0,,,1
1819,1318587092289585158,1318637049004556289,0,,,0
1820,1318587092289585158,1318637482481778697,0,,,1
1821,1318587092289585158,1318640950743343112,0,,,0
1822,1318587092289585158,1318644135515934720,0,,,1
1823,1318587092289585158,1318652489256808450,0,,,1
1824,1318587092289585158,1318658877471248391,0,,,0
1825,1318587092289585158,1318679628115025920,0,,,1
1826,1318587092289585158,1318769050810421248,0,,,1
1827,1318587092289585158,1318879723888562177,0,,,1
1828,1318587092289585158,1319327470823288832,0,,,1
1829,1318587354047807488,1318589440009379840,1,0,1,
1830,1318587354047807488,1318587440492244992,0,,,0
1831,1318587354047807488,1318587469789614081,0,,,0
1832,1318587354047807488,1318587591692779520,0,,,0
1833,1318587354047807488,1318587691420864512,0,,,1
1834,1318587354047807488,1318587824367611907,0,,,0
1835,1318587354047807488,1318587954046980098,0,,,1
1836,1318587354047807488,1318588473788555266,0,,,0
1837,1318587354047807488,1318589029403721737,0,,,0
1838,1318587354047807488,1318591188472107013,0,,,0
1839,1318587354047807488,1318594573455732743,0,,,0
1840,1318587354047807488,1318595106992246786,0,,,1
1841,1318587354047807488,1318610422593949697,0,,,0
1842,1318587354047807488,1318623533724033024,0,,,0
1843,1318587354047807488,1318634054032314368,0,,,0
1844,1318587354047807488,1318819725221220354,0,,,0
1845,1318662045395423232,1318662347146317824,0,,,1
1846,1318662045395423232,1318662731071954944,0,,,0
1847,1318662045395423232,1318663400260575234,0,,,0
1848,1318662045395423232,1318663484448538624,0,,,0
1849,1318662045395423232,1318664101917241344,0,,,1
1850,1318662045395423232,1318670268278210561,0,,,1
1851,1318662045395423232,1318670693828001795,0,,,0
1852,1318662045395423232,1318670877379170304,0,,,0
1853,1318662045395423232,1318676536833179648,0,,,0
1854,1318662045395423232,1318678671167815682,0,,,0
1855,1318662045395423232,1318894374818897920,0,,,0
1856,1318688961758449664,1319460408420372480,1,0,1,
1857,1318688961758449664,1319893812714467335,1,1,0,
1858,1318688961758449664,1320892046576619520,1,1,0,
1859,1318688961758449664,1318968381077393408,1,0,1,
1860,1318688961758449664,1319045954113314818,1,1,1,
1861,1318688961758449664,1319460387096547328,1,1,1,
1862,1318688961758449664,1321155625447927808,1,1,0,
1863,1318688961758449664,1321268401994665986,1,1,0,
1864,1318688961758449664,1318715891207589889,0,,,1
1865,1318688961758449664,1318973092283191297,0,,,1
1866,1318688961758449664,1321172712325369856,0,,,1
1867,1318688961758449664,1321610392452370432,0,,,0
1868,1318688961758449664,1320703286203219968,0,,,1
1869,1318688961758449664,1320969116715462656,0,,,0
1870,1318688961758449664,1321139672739835905,0,,,0
1871,1318688961758449664,1321637174425522177,0,,,0
1872,1318688961758449664,1321717711320150021,0,,,0
1873,1318688961758449664,1321970414885634049,0,,,1
1874,1318755118616104960,1318778428452073472,0,,,0
1875,1318755118616104960,1318895824177344512,0,,,0
1876,1318755118616104960,1319085292184285185,0,,,1
1877,1318810650219442176,1319279780093546501,1,1,0,
1878,1318810650219442176,1319050414273273858,1,0,1,
1879,1318810650219442176,1318812107031285761,0,,,0
1880,1318810650219442176,1318812892842528769,0,,,0
1881,1318810650219442176,1318861192987877376,0,,,0
1882,1318810650219442176,1318971642358435842,0,,,1
1883,1318810650219442176,1319077593371607042,0,,,0
1884,1318838366293553153,1318839341444222976,1,0,1,
1885,1318838366293553153,1318863161286664193,1,0,1,
1886,1318838366293553153,1318841960174653440,0,,,0
1887,1318838366293553153,1318842379596648448,0,,,1
1888,1318838366293553153,1318875291146596353,0,,,0
1889,1318838366293553153,1318964604920229890,0,,,0
1890,1318838366293553153,1318998418635841537,0,,,0
1891,1318839061428264961,1318926199658323969,1,0,1,
1892,1318839061428264961,1318948874925477888,1,1,0,
1893,1318839061428264961,1319054094531579904,1,0,0,
1894,1318839061428264961,1318962524017070080,0,,,0
1895,1318911964710580231,1318912594850316288,1,0,0,
1896,1318911964710580231,1318917243493883911,0,,,1
1897,1318911964710580231,1318919260236926978,0,,,0
1898,1318911964710580231,1319005909423718409,0,,,0
1899,1319111105948639233,1319114801444892677,1,1,0,
1900,1319111105948639233,1319111604810600449,0,,,1
1901,1319111105948639233,1319112524214620160,0,,,1
1902,1319111105948639233,1319113052445233152,0,,,1
1903,1319111105948639233,1319113121521258498,0,,,0
1904,1319111105948639233,1319113155251818496,0,,,0
1905,1319111105948639233,1319113304237768704,0,,,1
1906,1319111105948639233,1319113803930521607,0,,,0
1907,1319111105948639233,1319114350062305281,0,,,1
1908,1319111105948639233,1319114795086270464,0,,,0
1909,1319111105948639233,1319114844172218368,0,,,0
1910,1319111105948639233,1319114903211311106,0,,,1
1911,1319111105948639233,1319115395706408961,0,,,0
1912,1319111105948639233,1319115518180089856,0,,,0
1913,1319111105948639233,1319116059744497665,0,,,1
1914,1319111105948639233,1319117615378345984,0,,,1
1915,1319111105948639233,1319119442052169729,0,,,0
1916,1319111105948639233,1319119707186909187,0,,,1
1917,1319111105948639233,1319121554978951170,0,,,1
1918,1319111105948639233,1319122401465171970,0,,,0
1919,1319111105948639233,1319122840948404224,0,,,0
1920,1319111105948639233,1319124826137763845,0,,,0
1921,1319111105948639233,1319125392293195777,0,,,1
1922,1319111105948639233,1319129521711386625,0,,,0
1923,1319111105948639233,1319129537184083968,0,,,0
1924,1319111105948639233,1319131377070059521,0,,,0
1925,1319111105948639233,1319124826137763845,0,,,0
1926,1319111105948639233,1319133468236738560,0,,,1
1927,1319111105948639233,1319134745947787264,0,,,0
1928,1319111105948639233,1319139504444329986,0,,,0
1929,1319111105948639233,1319141422281428992,0,,,0
1930,1319111105948639233,1319112837839482882,0,,,0
1931,1319111105948639233,1319124826137763845,0,,,0
1932,1319111105948639233,1319114035346829312,0,,,0
1933,1319111105948639233,1319116164937596930,0,,,1
1934,1319111105948639233,1319117245499363329,0,,,0
1935,1319111105948639233,1319119987525644288,0,,,1
1936,1319111105948639233,1319120761257218048,0,,,1
1937,1319111105948639233,1319120918631706625,0,,,1
1938,1319111105948639233,1319122072887590913,0,,,1
1939,1319111105948639233,1319123821677449221,0,,,1
1940,1319111105948639233,1319125135513636865,0,,,1
1941,1319111105948639233,1319125305794031616,0,,,0
1942,1319111105948639233,1319145640270589954,0,,,1
1943,1319111105948639233,1319152583341031424,0,,,0
1944,1319111105948639233,1319164549522624512,0,,,0
1945,1319111105948639233,1319178698717687808,0,,,0
1946,1319111105948639233,1319240506010783744,0,,,0
1947,1319111105948639233,1319503557289078784,0,,,1
1948,1319192680035921920,1319218567653437440,1,0,0,
1949,1319192680035921920,1319241430557184002,1,1,0,
1950,1319192680035921920,1319246870389133314,0,,,1
1951,1319192680035921920,1319270354699780096,0,,,0
